Category,Country,Customer Name,Discount,Order Date,Order ID,Product Name,Region,Returned,Segment,Ship Date,Ship Mode,State,Sub-Category,Order_Product_Count,Profit,Quantity,Sales
Office Supplies,United States,Harry Marie,20%,04/08/2016,CA-2014-132738,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),West,,Corporate,07/08/2016,First Class,Colorado,Paper,1,$3,2,7.968
Office Supplies,United States,Harry Marie,80%,04/08/2016,CA-2014-146367,Avery Durable Poly Binders,Central,,Corporate,08/08/2016,Standard Class,Texas,Binders,1,-$6,3,3.318
Office Supplies,United States,Pauline Webber,0%,05/08/2016,CA-2014-117695,"Adams Phone Message Book, 200 Message Capacity, 8 1/16Ó x 11Ó",South,,Corporate,08/08/2016,First Class,Kentucky,Paper,1,$6,2,13.76
Office Supplies,United States,Nick Zandusky,20%,05/08/2016,CA-2014-154676,"Tennsco Lockers, Sand",Central,,Home Office,08/08/2016,First Class,Texas,Storage,1,$8,9,151.056
Office Supplies,United States,Patrick O'Donnell,0%,05/08/2016,CA-2014-128328,Premium Transparent Presentation Covers by GBC,Central,,Consumer,09/08/2016,Standard Class,Indiana,Binders,1,$60,6,125.88
Office Supplies,United States,Patrick O'Donnell,0%,05/08/2016,CA-2014-128328,Avery 475,Central,,Consumer,09/08/2016,Standard Class,Indiana,Labels,1,$67,9,133.2
Technology,United States,Patrick O'Donnell,0%,05/08/2016,CA-2014-128328,LogitechÊMX Performance Wireless Mouse,Central,,Consumer,09/08/2016,Standard Class,Indiana,Accessories,1,$30,2,79.78
Furniture,United States,Seth Vernon,0%,06/08/2016,CA-2014-161200,O'Sullivan 2-Shelf Heavy-Duty Bookcases,South,,Consumer,10/08/2016,Second Class,Louisiana,Bookcases,1,$23,3,145.74
Furniture,United States,Seth Vernon,0%,06/08/2016,CA-2014-161200,Longer-Life Soft White Bulbs,South,,Consumer,10/08/2016,Second Class,Louisiana,Furnishings,1,$7,5,15.4
Office Supplies,United States,Shahid Hopkins,0%,06/08/2016,CA-2014-168172,"Acme 10"" Easy Grip Assistive Scissors",East,,Consumer,10/08/2016,Standard Class,New York,Supplies,1,$21,4,70.12
Office Supplies,United States,Todd Boyes,20%,06/08/2016,CA-2014-136609,14-7/8 x 11 Blue Bar Computer Printout Paper,Central,,Corporate,11/08/2016,Standard Class,Texas,Paper,1,$40,3,115.296
Office Supplies,United States,Gary Mitchum,0%,06/08/2016,CA-2014-151981,"Hunt PowerHouse Electric Pencil Sharpener, Blue",East,,Home Office,12/08/2016,Standard Class,New Hampshire,Art,1,$68,6,227.88
Office Supplies,United States,Gary Mitchum,0%,06/08/2016,CA-2014-151981,Avery 481,East,,Home Office,12/08/2016,Standard Class,New Hampshire,Labels,1,$12,8,24.64
Technology,United States,Gary Mitchum,0%,06/08/2016,CA-2014-151981,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",East,,Home Office,12/08/2016,Standard Class,New Hampshire,Phones,1,$247,5,824.95
Office Supplies,United States,Chloris Kastensmidt,20%,07/08/2016,CA-2014-110821,Safco Industrial Shelving,Central,,Consumer,08/08/2016,First Class,Texas,Storage,1,-$25,2,118.16
Technology,United States,Chloris Kastensmidt,20%,07/08/2016,CA-2014-110821,Logitech K350 2.4Ghz Wireless Keyboard,Central,,Consumer,08/08/2016,First Class,Texas,Accessories,1,-$13,3,119.448
Furniture,United States,Jeremy Lonsdale,20%,07/08/2016,CA-2014-156776,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,West,,Consumer,11/08/2016,Standard Class,California,Chairs,1,$26,1,207.184
Furniture,United States,Jeremy Lonsdale,0%,07/08/2016,CA-2014-156776,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",West,,Consumer,11/08/2016,Standard Class,California,Furnishings,1,$16,1,51.75
Office Supplies,United States,Jeremy Lonsdale,0%,07/08/2016,CA-2014-156776,3.6 Cubic Foot Counter Height Office Refrigerator,West,,Consumer,11/08/2016,Standard Class,California,Appliances,1,$412,5,1473.1
Office Supplies,United States,Jeremy Lonsdale,20%,07/08/2016,CA-2014-156776,Cardinal Holdit Business Card Pockets,West,,Consumer,11/08/2016,Standard Class,California,Binders,1,$4,3,11.952
Office Supplies,United States,Jeremy Lonsdale,20%,07/08/2016,CA-2014-156776,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",West,,Consumer,11/08/2016,Standard Class,California,Binders,1,$12,3,31.128
Office Supplies,United States,Jeremy Lonsdale,0%,07/08/2016,CA-2014-156776,Xerox 1881,West,,Consumer,11/08/2016,Standard Class,California,Paper,1,$12,2,24.56
Technology,United States,Cindy Chapman,0%,07/08/2016,CA-2014-158344,Memorex Micro Travel Drive 16 GB,Central,,Consumer,11/08/2016,Standard Class,Minnesota,Accessories,1,$20,4,63.96
Technology,United States,Fred McMath,20%,07/08/2016,CA-2014-163321,Logitech G700s Rechargeable Gaming Mouse,South,,Consumer,11/08/2016,Second Class,North Carolina,Accessories,1,$22,1,79.992
Technology,United States,Jeremy Lonsdale,0%,07/08/2016,CA-2014-156776,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,West,,Consumer,11/08/2016,Standard Class,California,Accessories,1,$8,4,55.76
Technology,United States,Jeremy Lonsdale,20%,07/08/2016,CA-2014-156776,Polycom VoiceStation 500 ConferenceÊphone,West,,Consumer,11/08/2016,Standard Class,California,Phones,1,$44,3,707.88
Office Supplies,United States,Joni Wasserman,0%,07/08/2016,CA-2014-117023,"Quartet Omega Colored Chalk, 12/Pack",East,,Consumer,12/08/2016,Standard Class,New York,Art,1,$5,2,11.68
Office Supplies,United States,Joni Wasserman,0%,07/08/2016,CA-2014-117023,Staples in misc. colors,East,,Consumer,12/08/2016,Standard Class,New York,Art,1,$26,10,104.8
Office Supplies,United States,Matt Collins,0%,07/08/2016,CA-2014-115175,Xerox 1891,West,,Consumer,12/08/2016,Standard Class,California,Paper,1,$115,5,244.55
Office Supplies,United States,Jay Kimmel,20%,07/08/2016,US-2014-155999,Avery Printable Repositionable Plastic Tabs,West,Yes,Consumer,13/08/2016,Standard Class,California,Binders,1,$5,2,13.76
Technology,United States,Jay Kimmel,20%,07/08/2016,US-2014-155999,GE DSL Phone Line Filter,West,Yes,Consumer,13/08/2016,Standard Class,California,Phones,1,$18,5,159.96
Furniture,United States,Ivan Liston,0%,10/08/2016,CA-2014-143063,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Central,,Consumer,15/08/2016,Standard Class,Indiana,Furnishings,1,$25,2,121.3
Office Supplies,United States,Ivan Liston,0%,10/08/2016,CA-2014-143063,Staple envelope,Central,,Consumer,15/08/2016,Standard Class,Indiana,Envelopes,1,$35,6,70.08
Office Supplies,United States,Steve Chapman,0%,10/08/2016,CA-2014-145443,Xerox 1906,Central,,Corporate,15/08/2016,Second Class,Indiana,Paper,1,$83,5,177.2
Technology,United States,Ivan Liston,0%,10/08/2016,CA-2014-143063,Aastra 57i VoIP phone,Central,,Consumer,15/08/2016,Standard Class,Indiana,Phones,1,$378,9,1454.49
Office Supplies,United States,Sylvia Foulston,20%,11/08/2016,CA-2014-139311,BIC Brite Liner Grip Highlighters,Central,,Corporate,13/08/2016,First Class,Texas,Art,1,$3,7,9.184
Office Supplies,United States,Sylvia Foulston,80%,11/08/2016,CA-2014-139311,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Central,,Corporate,13/08/2016,First Class,Texas,Binders,1,-$23,8,12.864
Office Supplies,United States,Sylvia Foulston,20%,11/08/2016,CA-2014-139311,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Central,,Corporate,13/08/2016,First Class,Texas,Paper,1,$10,4,29.664
Office Supplies,United States,Daniel Raglin,0%,11/08/2016,CA-2014-160899,Satellite Sectional Post Binders,South,,Home Office,13/08/2016,Second Class,Louisiana,Binders,1,$220,11,477.51
Technology,United States,Sylvia Foulston,20%,11/08/2016,CA-2014-139311,Pyle PMP37LED,Central,,Corporate,13/08/2016,First Class,Texas,Phones,1,$13,2,153.584
Office Supplies,United States,Sanjit Jacobs,0%,11/08/2016,CA-2014-100433,Xerox 226,East,,Home Office,16/08/2016,Standard Class,New York,Paper,1,$12,4,25.92
Furniture,United States,Brenda Bowman,0%,12/08/2016,US-2014-118941,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,East,,Corporate,12/08/2016,Same Day,Maryland,Chairs,1,$374,5,1779.9
Office Supplies,United States,Brenda Bowman,0%,12/08/2016,US-2014-118941,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,East,,Corporate,12/08/2016,Same Day,Maryland,Art,1,$59,5,219.9
Office Supplies,United States,Brenda Bowman,0%,12/08/2016,US-2014-118941,Newell 312,East,,Corporate,12/08/2016,Same Day,Maryland,Art,1,$5,3,17.52
Furniture,United States,Justin MacKendrick,0%,12/08/2016,CA-2014-158169,DAX Wood Document Frame,West,,Consumer,15/08/2016,First Class,California,Furnishings,1,$20,4,54.92
Office Supplies,United States,Justin MacKendrick,0%,12/08/2016,CA-2014-158169,Avanti 4.4 Cu. Ft. Refrigerator,West,,Consumer,15/08/2016,First Class,California,Appliances,1,$152,3,542.94
Office Supplies,United States,Rick Hansen,20%,12/08/2016,CA-2014-106537,Xerox 2000,South,,Consumer,17/08/2016,Standard Class,Florida,Paper,1,$7,4,20.736
Office Supplies,United States,Dana Kaydos,20%,12/08/2016,CA-2014-152310,Avery Legal 4-Ring Binder,West,,Consumer,19/08/2016,Standard Class,Washington,Binders,1,$38,6,100.704
Office Supplies,United States,Dana Kaydos,0%,12/08/2016,CA-2014-152310,Xerox 1937,West,,Consumer,19/08/2016,Standard Class,Washington,Paper,1,$92,4,192.16
Office Supplies,United States,Dana Kaydos,0%,12/08/2016,CA-2014-152310,Personal File Boxes with Fold-Down Carry Handle,West,,Consumer,19/08/2016,Standard Class,Washington,Storage,1,$12,3,46.74
Technology,United States,Dana Kaydos,0%,12/08/2016,CA-2014-152310,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",West,,Consumer,19/08/2016,Standard Class,Washington,Accessories,1,$12,5,174.95
Technology,United States,Dana Kaydos,0%,12/08/2016,CA-2014-152310,Hewlett Packard 310 Color Digital Copier,West,,Consumer,19/08/2016,Standard Class,Washington,Copiers,1,$90,1,299.99
Technology,United States,Dana Kaydos,20%,12/08/2016,CA-2014-152310,Grandstream GXP1160 VoIP phone,West,,Consumer,19/08/2016,Standard Class,Washington,Phones,1,$27,8,242.624
Office Supplies,United States,Jay Kimmel,0%,13/08/2016,US-2014-103828,Staple holder,West,Yes,Consumer,13/08/2016,Same Day,California,Appliances,1,$23,7,83.79
Office Supplies,United States,Jay Kimmel,0%,13/08/2016,US-2014-103828,Newell 345,West,Yes,Consumer,13/08/2016,Same Day,California,Art,1,$15,3,59.52
Office Supplies,United States,Jay Kimmel,0%,13/08/2016,US-2014-103828,Sterilite Officeware Hinged File Box,West,Yes,Consumer,13/08/2016,Same Day,California,Storage,1,$8,3,31.44
Office Supplies,United States,Jay Kimmel,0%,13/08/2016,US-2014-103828,Staple remover,West,Yes,Consumer,13/08/2016,Same Day,California,Supplies,1,$9,4,31.92
Furniture,United States,Dan Campbell,20%,13/08/2016,CA-2014-128363,Hon Olson Stacker Chairs,South,,Consumer,18/08/2016,Standard Class,Tennessee,Chairs,1,$48,2,423.648
Furniture,United States,Dan Campbell,20%,13/08/2016,CA-2014-128363,Eldon Radial Chair Mat for Low to Medium Pile Carpets,South,,Consumer,18/08/2016,Standard Class,Tennessee,Furnishings,1,$0,1,31.984
Office Supplies,United States,Dan Campbell,20%,13/08/2016,CA-2014-128363,Belkin Premiere Surge Master II 8-outlet surge protector,South,,Consumer,18/08/2016,Standard Class,Tennessee,Appliances,1,$31,7,272.048
Office Supplies,United States,Dan Campbell,70%,13/08/2016,CA-2014-128363,GBC DocuBind TL300 Electric Binding System,South,,Consumer,18/08/2016,Standard Class,Tennessee,Binders,1,"-$1,238",6,1614.582
Office Supplies,United States,Dan Campbell,20%,13/08/2016,CA-2014-128363,Colored Envelopes,South,,Consumer,18/08/2016,Standard Class,Tennessee,Envelopes,1,$5,5,14.76
Office Supplies,United States,Dan Campbell,20%,13/08/2016,CA-2014-128363,Staples,South,,Consumer,18/08/2016,Standard Class,Tennessee,Fasteners,1,$9,5,24.32
Technology,United States,Dan Campbell,20%,13/08/2016,CA-2014-128363,Maxell 4.7GB DVD-R 5/Pack,South,,Consumer,18/08/2016,Standard Class,Tennessee,Accessories,1,$0,2,1.584
Office Supplies,United States,Keith Dawkins,20%,13/08/2016,CA-2014-167542,Avery 486,East,,Corporate,20/08/2016,Standard Class,Pennsylvania,Labels,1,$6,3,17.544
Office Supplies,United States,Michael Kennedy,20%,13/08/2016,CA-2014-100580,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",West,,Corporate,20/08/2016,Standard Class,California,Binders,1,$12,3,36.024
Office Supplies,United States,Nora Preis,0%,14/08/2016,CA-2014-169264,Newell 318,West,,Consumer,16/08/2016,Second Class,California,Art,1,$4,6,16.68
Office Supplies,United States,Nora Preis,0%,14/08/2016,CA-2014-169264,Avery File Folder Labels,West,,Consumer,16/08/2016,Second Class,California,Labels,1,$3,2,5.76
Furniture,United States,Janet Martin,20%,14/08/2016,CA-2014-105921,Chromcraft Round Conference Tables,West,,Consumer,21/08/2016,Standard Class,California,Tables,1,$5,3,418.296
Office Supplies,United States,Dionis Lloyd,20%,15/08/2016,US-2014-117723,Tennsco Single-Tier Lockers,East,,Corporate,18/08/2016,Second Class,Pennsylvania,Storage,1,-$338,6,1801.632
Office Supplies,United States,Bill Overfelt,0%,15/08/2016,CA-2014-144883,Avery 495,Central,,Corporate,19/08/2016,Standard Class,Minnesota,Labels,1,$23,8,50.4
Office Supplies,United States,James Galang,0%,15/08/2016,CA-2014-138548,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",East,,Consumer,21/08/2016,Standard Class,New Jersey,Appliances,1,$25,2,97.84
Office Supplies,United States,Sarah Jordon,70%,16/08/2016,CA-2014-122987,Recycled Easel Ring Binders,South,,Consumer,16/08/2016,Same Day,Tennessee,Binders,1,-$11,3,13.428
Office Supplies,United States,Sarah Jordon,20%,16/08/2016,CA-2014-122987,Acco Perma 3000 Stacking Storage Drawers,South,,Consumer,16/08/2016,Same Day,Tennessee,Storage,1,-$1,4,67.136
Furniture,United States,Edward Hooks,10%,17/08/2016,US-2014-111423,Global Commerce Series Low-Back Swivel/Tilt Chairs,East,,Corporate,19/08/2016,First Class,New York,Chairs,1,$98,2,462.564
Office Supplies,United States,Edward Hooks,20%,17/08/2016,US-2014-111423,GBC DocuBind TL200 Manual Binding Machine,East,,Corporate,19/08/2016,First Class,New York,Binders,1,$302,5,895.92
Furniture,United States,Tom Prescott,30%,17/08/2016,CA-2014-118892,HON 5400 Series Task Chairs for Big and Tall,East,,Consumer,22/08/2016,Second Class,Pennsylvania,Chairs,1,-$631,9,4416.174
Office Supplies,United States,Adrian Hane,0%,17/08/2016,CA-2014-151211,GBC Prestige Therm-A-Bind Covers,South,,Home Office,23/08/2016,Standard Class,Kentucky,Binders,1,$48,3,102.93
Technology,United States,Adrian Hane,0%,17/08/2016,CA-2014-151211,Logitech Desktop MK120 Mouse and keyboard Combo,South,,Home Office,23/08/2016,Standard Class,Kentucky,Accessories,1,$10,6,98.16
Furniture,United States,Emily Ducich,30%,17/08/2016,CA-2014-133102,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Central,,Home Office,24/08/2016,Standard Class,Texas,Chairs,1,-$2,4,74.592
Furniture,United States,Emily Ducich,60%,17/08/2016,CA-2014-133102,36X48 HARDFLOOR CHAIRMAT,Central,,Home Office,24/08/2016,Standard Class,Texas,Furnishings,1,-$22,2,16.784
Office Supplies,United States,Emily Ducich,80%,17/08/2016,CA-2014-133102,Belkin Premiere Surge Master II 8-outlet surge protector,Central,,Home Office,24/08/2016,Standard Class,Texas,Appliances,1,-$99,4,38.864
Office Supplies,United States,Emily Ducich,20%,17/08/2016,CA-2014-133102,Avery Fluorescent Highlighter Four-Color Set,Central,,Home Office,24/08/2016,Standard Class,Texas,Art,1,$1,3,8.016
Office Supplies,United States,Emily Ducich,20%,17/08/2016,CA-2014-133102,Acco Side-Punched Conventional Columnar Pads,Central,,Home Office,24/08/2016,Standard Class,Texas,Supplies,1,-$1,2,5.552
Office Supplies,United States,Rick Wilson,0%,17/08/2016,CA-2014-166093,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,West,Yes,Corporate,24/08/2016,Standard Class,California,Appliances,1,$655,9,2518.29
Office Supplies,United States,Rick Wilson,20%,17/08/2016,CA-2014-166093,GBC Recycled Grain Textured Covers,West,Yes,Corporate,24/08/2016,Standard Class,California,Binders,1,$77,8,221.056
Office Supplies,United States,Rick Wilson,20%,17/08/2016,CA-2014-166093,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",West,Yes,Corporate,24/08/2016,Standard Class,California,Binders,1,$5,3,13.92
Office Supplies,United States,Rick Wilson,0%,17/08/2016,CA-2014-166093,Staple envelope,West,Yes,Corporate,24/08/2016,Standard Class,California,Envelopes,1,$12,2,23.36
Office Supplies,United States,Rick Wilson,0%,17/08/2016,CA-2014-166093,Xerox 1962,West,Yes,Corporate,24/08/2016,Standard Class,California,Paper,1,$4,2,8.56
Office Supplies,United States,Rick Wilson,0%,17/08/2016,CA-2014-166093,Standard Rollaway File with Lock,West,Yes,Corporate,24/08/2016,Standard Class,California,Storage,1,$141,3,540.57
Technology,United States,Rick Wilson,20%,17/08/2016,CA-2014-166093,OtterBox Defender Series Case - Samsung Galaxy S4,West,Yes,Corporate,24/08/2016,Standard Class,California,Phones,1,$9,3,71.976
Office Supplies,United States,Pauline Johnson,20%,18/08/2016,CA-2014-163069,Newell 325,East,,Consumer,21/08/2016,Second Class,Ohio,Art,1,$1,3,9.912
Office Supplies,United States,Russell Applegate,80%,18/08/2016,CA-2014-112809,Acco D-Ring Binder w/DublLock,Central,,Consumer,22/08/2016,Standard Class,Texas,Binders,1,-$33,5,21.38
Office Supplies,United States,Russell Applegate,80%,18/08/2016,CA-2014-112809,Ibico Plastic and Wire Spiral Binding Combs,Central,,Consumer,22/08/2016,Standard Class,Texas,Binders,1,-$11,4,6.744
Office Supplies,United States,Russell Applegate,20%,18/08/2016,CA-2014-112809,Safco Steel Mobile File Cart,Central,,Consumer,22/08/2016,Standard Class,Texas,Storage,1,$13,3,200.064
Office Supplies,United States,Nicole Fjeld,0%,18/08/2016,CA-2014-151358,Fellowes Super Stor/Drawer Files,West,,Home Office,22/08/2016,Standard Class,Washington,Storage,1,$61,2,323.1
Technology,United States,Charles McCrossin,0%,18/08/2016,CA-2014-162936,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",East,,Consumer,22/08/2016,Standard Class,Massachusetts,Accessories,1,$8,2,23.18
Technology,United States,Helen Wasserman,0%,18/08/2016,CA-2014-121027,Imation Bio 8GB USBÊFlash Drive ImationÊCorp,West,,Corporate,22/08/2016,Standard Class,Washington,Accessories,1,$224,9,1496.16
Technology,United States,Helen Wasserman,0%,18/08/2016,CA-2014-121027,Plantronics Savi W720 Multi-Device Wireless Headset System,West,,Corporate,22/08/2016,Standard Class,Washington,Accessories,1,$371,2,843.9
Furniture,United States,Nat Gilpin,0%,18/08/2016,CA-2014-117947,"DAX Metal Frame, Desktop, Stepped-Edge",East,,Corporate,23/08/2016,Second Class,New York,Furnishings,1,$16,2,40.48
Furniture,United States,Nat Gilpin,0%,18/08/2016,CA-2014-117947,"DAX Value U-Channel Document Frames, Easel Back",East,,Corporate,23/08/2016,Second Class,New York,Furnishings,1,$3,2,9.94
Furniture,United States,Nat Gilpin,0%,18/08/2016,CA-2014-117947,"Seth Thomas 14"" Putty-Colored Wall Clock",East,,Corporate,23/08/2016,Second Class,New York,Furnishings,1,$27,3,88.02
Office Supplies,United States,Nat Gilpin,20%,18/08/2016,CA-2014-117947,Recycled Easel Ring Binders,East,,Corporate,23/08/2016,Second Class,New York,Binders,1,$34,9,107.424
Technology,United States,Nat Gilpin,0%,18/08/2016,CA-2014-117947,Grandstream GXP1160 VoIP phone,East,,Corporate,23/08/2016,Second Class,New York,Phones,1,$11,1,37.91
